,pref_voter_id,year,race,first_report_seen,vote_rank,candidate
12769,219016,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12770,219017,2019,BOS,4,[1],['DEAN PRESTON']
12771,219018,2019,BOS,4,[1],['VALLIE BROWN']
12772,219019,2019,BOS,4,[1],['DEAN PRESTON']
12773,219020,2019,BOS,4,[1],['DEAN PRESTON']
12774,219022,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN', 'RYAN LAM']"
12775,219023,2019,BOS,4,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12776,219024,2019,BOS,4,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
12777,219025,2019,BOS,4,"[1, 2]","['RYAN LAM', ""NOMVULA O'MEARA""]"
12778,219026,2019,BOS,4,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
12779,219027,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
12780,219028,2019,BOS,4,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12781,219029,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
12782,219030,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12783,219031,2019,BOS,4,[1],['VALLIE BROWN']
12784,219032,2019,BOS,4,[1],['DEAN PRESTON']
12785,219033,2019,BOS,4,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12786,219034,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
12787,219035,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
12788,219036,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12789,219037,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12790,219038,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12791,219039,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12792,219040,2019,BOS,4,[1],['VALLIE BROWN']
12793,219041,2019,BOS,4,[1],['VALLIE BROWN']
12794,219042,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12795,219043,2019,BOS,4,[1],['VALLIE BROWN']
12796,219045,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12797,219046,2019,BOS,4,[1],['DEAN PRESTON']
12798,219047,2019,BOS,4,"[1, 2]","['DEAN PRESTON', ""NOMVULA O'MEARA""]"
12799,219048,2019,BOS,4,[1],['DEAN PRESTON']
12800,219049,2019,BOS,4,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON', 'VALLIE BROWN']"
12801,219050,2019,BOS,4,[1],['DEAN PRESTON']
12802,219051,2019,BOS,4,"[1, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12803,219052,2019,BOS,4,[1],['DEAN PRESTON']
12804,219053,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12805,219054,2019,BOS,4,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12806,219055,2019,BOS,4,[1],['DEAN PRESTON']
12807,219056,2019,BOS,4,[1],['DEAN PRESTON']
12808,219057,2019,BOS,4,[1],['VALLIE BROWN']
12809,219058,2019,BOS,4,[1],['VALLIE BROWN']
12810,219059,2019,BOS,4,[1],['DEAN PRESTON']
12811,219060,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12812,219061,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12813,219062,2019,BOS,4,[1],['DEAN PRESTON']
12814,219063,2019,BOS,4,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON']"
12815,219064,2019,BOS,4,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12816,219065,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12817,219066,2019,BOS,4,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON', 'VALLIE BROWN']"
12818,219067,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12819,219068,2019,BOS,4,[1],['DEAN PRESTON']
12820,219069,2019,BOS,4,[1],['DEAN PRESTON']
12821,219070,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12822,219071,2019,BOS,4,[1],['DEAN PRESTON']
12823,219072,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12824,219073,2019,BOS,4,[1],['DEAN PRESTON']
12825,219074,2019,BOS,4,[1],['VALLIE BROWN']
12826,219075,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12827,219076,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12828,219077,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12829,219078,2019,BOS,4,[1],['DEAN PRESTON']
12830,219079,2019,BOS,4,"[1, 2, 3]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12831,219080,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12832,219081,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12833,219082,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12834,219083,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12835,219084,2019,BOS,4,[1],['VALLIE BROWN']
12836,219085,2019,BOS,4,[1],['DEAN PRESTON']
12837,219086,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12838,219087,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
12839,219088,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12840,219089,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12841,219090,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12842,219091,2019,BOS,4,[1],['VALLIE BROWN']
12843,219092,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12844,219093,2019,BOS,4,[1],['VALLIE BROWN']
12845,219094,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
12846,219095,2019,BOS,4,[1],['VALLIE BROWN']
12847,219096,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12848,219097,2019,BOS,4,[1],['DEAN PRESTON']
12849,219098,2019,BOS,4,[1],['DEAN PRESTON']
12850,219099,2019,BOS,4,[1],['DEAN PRESTON']
12851,219100,2019,BOS,4,[1],['DEAN PRESTON']
12852,219101,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12853,219102,2019,BOS,4,[1],['DEAN PRESTON']
12854,219103,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12855,219104,2019,BOS,4,[1],['DEAN PRESTON']
12856,219105,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12857,219107,2019,BOS,4,[1],['DEAN PRESTON']
12858,219109,2019,BOS,4,[1],['DEAN PRESTON']
12859,219110,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12860,219111,2019,BOS,4,[1],['DEAN PRESTON']
12861,219112,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12862,219113,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'RYAN LAM']"
12863,219114,2019,BOS,4,[1],['DEAN PRESTON']
12864,219115,2019,BOS,4,[1],['VALLIE BROWN']
12865,219116,2019,BOS,4,[1],['DEAN PRESTON']
12866,219117,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12867,219118,2019,BOS,4,[1],['DEAN PRESTON']
12868,219119,2019,BOS,4,[1],['DEAN PRESTON']
12869,219120,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12870,219121,2019,BOS,4,[1],['DEAN PRESTON']
12871,219122,2019,BOS,4,[1],['VALLIE BROWN']
12872,219123,2019,BOS,4,[1],['VALLIE BROWN']
12873,219124,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12874,219125,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12875,219126,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
12876,219127,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
12877,219128,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12878,219129,2019,BOS,4,[1],['DEAN PRESTON']
12879,219130,2019,BOS,4,[1],['VALLIE BROWN']
12880,219131,2019,BOS,4,[1],['VALLIE BROWN']
12881,219132,2019,BOS,4,[1],['VALLIE BROWN']
12882,219133,2019,BOS,4,"[1, 2, 3, 4]","['RYAN LAM', 'DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
12883,219134,2019,BOS,4,[1],['DEAN PRESTON']
12884,219135,2019,BOS,4,[1],['VALLIE BROWN']
12885,219136,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12886,219137,2019,BOS,4,[1],['DEAN PRESTON']
12887,219138,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
12888,219139,2019,BOS,4,[1],['VALLIE BROWN']
12889,219140,2019,BOS,4,[1],['DEAN PRESTON']
12890,219141,2019,BOS,4,[1],['DEAN PRESTON']
12891,219142,2019,BOS,4,[1],['VALLIE BROWN']
12892,219143,2019,BOS,4,[1],['DEAN PRESTON']
12893,219144,2019,BOS,4,[1],['DEAN PRESTON']
12894,219145,2019,BOS,4,[1],['DEAN PRESTON']
12895,219146,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12896,219147,2019,BOS,4,[1],['DEAN PRESTON']
12897,219148,2019,BOS,4,[1],['VALLIE BROWN']
12898,219149,2019,BOS,4,[1],['DEAN PRESTON']
12899,219150,2019,BOS,4,[1],['DEAN PRESTON']
12900,219151,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12901,219152,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12902,219153,2019,BOS,4,"[1, 2]","['RYAN LAM', 'VALLIE BROWN']"
12903,219154,2019,BOS,4,[1],['DEAN PRESTON']
12904,219155,2019,BOS,4,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
12905,219156,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'RYAN LAM']"
12906,219157,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12907,219158,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12908,219159,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12909,219160,2019,BOS,4,[1],['DEAN PRESTON']
12910,219161,2019,BOS,4,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
12911,219162,2019,BOS,4,[1],['DEAN PRESTON']
12912,219163,2019,BOS,4,[1],['DEAN PRESTON']
12913,219164,2019,BOS,4,[1],['DEAN PRESTON']
12914,219165,2019,BOS,4,[1],['RYAN LAM']
12915,219166,2019,BOS,4,[1],['VALLIE BROWN']
12916,219167,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12917,219168,2019,BOS,4,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12918,219169,2019,BOS,4,[1],['DEAN PRESTON']
12919,219170,2019,BOS,4,"[2, 3]","['VALLIE BROWN', 'RYAN LAM']"
12920,219171,2019,BOS,4,"[1, 2, 3, 4]","['RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
12921,219172,2019,BOS,4,[1],['DEAN PRESTON']
12922,219173,2019,BOS,4,[1],['DEAN PRESTON']
12923,219174,2019,BOS,4,[1],['DEAN PRESTON']
12924,219175,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12925,219176,2019,BOS,4,"[1, 2]","['DEAN PRESTON', ""NOMVULA O'MEARA""]"
12926,219177,2019,BOS,4,[1],['DEAN PRESTON']
12927,219178,2019,BOS,4,[1],['RYAN LAM']
12928,219179,2019,BOS,4,[1],['VALLIE BROWN']
12929,219180,2019,BOS,4,[1],['DEAN PRESTON']
12930,219181,2019,BOS,4,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12931,219182,2019,BOS,4,[1],['DEAN PRESTON']
12932,219183,2019,BOS,4,[1],['VALLIE BROWN']
12933,219184,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12934,219185,2019,BOS,4,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12935,232758,2019,BOS,5,"[1, 2]","['RYAN LAM', 'DEAN PRESTON']"
12936,232759,2019,BOS,5,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12937,232760,2019,BOS,5,[1],['VALLIE BROWN']
12938,232761,2019,BOS,5,[1],['DEAN PRESTON']
12939,232762,2019,BOS,5,"[1, 2]","['RYAN LAM', 'DEAN PRESTON']"
12940,232763,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
12941,232765,2019,BOS,5,[1],['VALLIE BROWN']
12942,232767,2019,BOS,5,[1],['DEAN PRESTON']
12943,232768,2019,BOS,5,[1],['DEAN PRESTON']
12944,232769,2019,BOS,5,[1],['DEAN PRESTON']
12945,232770,2019,BOS,5,[1],['VALLIE BROWN']
12946,232771,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12947,232772,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12948,232773,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12949,232774,2019,BOS,5,[1],['RYAN LAM']
12950,232775,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12951,232776,2019,BOS,5,[1],['VALLIE BROWN']
12952,232777,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12953,232778,2019,BOS,5,[1],['RYAN LAM']
12954,232779,2019,BOS,5,[1],['DEAN PRESTON']
12955,232780,2019,BOS,5,[1],['VALLIE BROWN']
12956,232781,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12957,232782,2019,BOS,5,[1],['DEAN PRESTON']
12958,232783,2019,BOS,5,[1],['VALLIE BROWN']
12959,232784,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12960,232785,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
12961,232786,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12962,232787,2019,BOS,5,"[1, 2, 3]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12963,232863,2019,BOS,5,[1],['DEAN PRESTON']
12964,232864,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12965,232865,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
12966,232866,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12967,232867,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12968,232868,2019,BOS,5,"[1, 2, 3, 4]","[""NOMVULA O'MEARA"", 'VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
12969,232869,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
12970,232870,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12971,232871,2019,BOS,5,[1],['DEAN PRESTON']
12972,232872,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
12973,232873,2019,BOS,5,[1],['VALLIE BROWN']
12974,232874,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
12975,232875,2019,BOS,5,[1],['DEAN PRESTON']
12976,232876,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
12977,232877,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
12978,232879,2019,BOS,5,[1],['DEAN PRESTON']
12979,232880,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA""]"
12980,232881,2019,BOS,5,[1],['DEAN PRESTON']
12981,232882,2019,BOS,5,[1],['VALLIE BROWN']
12982,232883,2019,BOS,5,[1],['VALLIE BROWN']
12983,232885,2019,BOS,5,[1],['VALLIE BROWN']
12984,232886,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12985,232887,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
12986,232888,2019,BOS,5,[1],['DEAN PRESTON']
12987,232889,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12988,232890,2019,BOS,5,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
12989,232891,2019,BOS,5,[1],['VALLIE BROWN']
12990,232892,2019,BOS,5,[1],['DEAN PRESTON']
12991,232893,2019,BOS,5,"[1, 2, 3, 4]","['RYAN LAM', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
12992,232894,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12993,232895,2019,BOS,5,[1],['DEAN PRESTON']
12994,232896,2019,BOS,5,[1],['VALLIE BROWN']
12995,232897,2019,BOS,5,[1],['DEAN PRESTON']
12996,232898,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
12997,232899,2019,BOS,5,[1],['VALLIE BROWN']
12998,232900,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM']"
12999,232901,2019,BOS,5,[1],['VALLIE BROWN']
13000,232902,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13001,232903,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
13002,232904,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13003,232906,2019,BOS,5,[1],['VALLIE BROWN']
13004,232907,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
13005,232908,2019,BOS,5,[1],['DEAN PRESTON']
13006,232909,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13007,232910,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
13008,232911,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM', 'VALLIE BROWN']"
13009,232912,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
13010,232913,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
13011,232914,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
13012,232915,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
13013,232916,2019,BOS,5,[1],['DEAN PRESTON']
13014,232917,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
13015,232918,2019,BOS,5,[1],['DEAN PRESTON']
13016,232919,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
13017,232920,2019,BOS,5,[1],['DEAN PRESTON']
13018,232921,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13019,232922,2019,BOS,5,[1],['DEAN PRESTON']
13020,232923,2019,BOS,5,[1],['DEAN PRESTON']
13021,232924,2019,BOS,5,[1],['DEAN PRESTON']
13022,232925,2019,BOS,5,"[1, 2, 3]","['DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
13023,232926,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
13024,232927,2019,BOS,5,[1],['VALLIE BROWN']
13025,232928,2019,BOS,5,[1],['DEAN PRESTON']
13026,232929,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
13027,232930,2019,BOS,5,[1],['VALLIE BROWN']
13028,232931,2019,BOS,5,"[1, 2]","['VALLIE BROWN', ""NOMVULA O'MEARA""]"
13029,232932,2019,BOS,5,[1],['VALLIE BROWN']
13030,232933,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
13031,232934,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
13032,232935,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', ""NOMVULA O'MEARA"", 'RYAN LAM']"
13033,232936,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
13034,232937,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13035,232938,2019,BOS,5,[1],['DEAN PRESTON']
13036,232939,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
13037,232940,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA""]"
13038,232941,2019,BOS,5,[1],['VALLIE BROWN']
13039,232942,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
13040,232943,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'RYAN LAM', ""NOMVULA O'MEARA"", 'VALLIE BROWN']"
13041,232944,2019,BOS,5,"[1, 2]","['VALLIE BROWN', 'DEAN PRESTON']"
13042,232945,2019,BOS,5,[1],['VALLIE BROWN']
13043,232946,2019,BOS,5,"[1, 2]","['RYAN LAM', 'VALLIE BROWN']"
13044,232947,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13045,232948,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', 'DEAN PRESTON', ""NOMVULA O'MEARA""]"
13046,232949,2019,BOS,5,[1],['VALLIE BROWN']
13047,232950,2019,BOS,5,"[1, 2, 3]","['VALLIE BROWN', 'DEAN PRESTON', 'RYAN LAM']"
13048,232951,2019,BOS,5,[1],['DEAN PRESTON']
13049,232952,2019,BOS,5,"[1, 2, 3, 4]","['DEAN PRESTON', 'VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA""]"
13050,232953,2019,BOS,5,[1],['DEAN PRESTON']
13051,232954,2019,BOS,5,[1],['VALLIE BROWN']
13052,232955,2019,BOS,5,"[1, 2]","['DEAN PRESTON', 'VALLIE BROWN']"
13053,232956,2019,BOS,5,[1],['DEAN PRESTON']
13054,232957,2019,BOS,5,[1],['DEAN PRESTON']
13055,232958,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', 'RYAN LAM', ""NOMVULA O'MEARA"", 'DEAN PRESTON']"
13056,232959,2019,BOS,5,"[1, 2, 3, 4]","['VALLIE BROWN', ""NOMVULA O'MEARA"", 'RYAN LAM', 'DEAN PRESTON']"
